Date,META,AMAZON,APPLE,NETFLIX,GOOGLE
4/16/2015,82.30999756,19.30200005,31.54249954,80.29285431,27.1760006
4/17/2015,80.77999878,18.77799988,31.1875,81.65000153,26.63699913
4/20/2015,83.08999634,19.47550011,31.89999962,81.05571747,27.22649956
4/21/2015,83.62000275,19.55900002,31.72750092,80.06285858,27.14599991
4/22/2015,84.62999725,19.48999977,32.15499878,79.66857147,27.45899963
4/23/2015,82.41000366,19.49950027,32.41749954,79.86571503,27.87299919
4/24/2015,81.52999878,22.25499916,32.56999969,79.77143097,28.68300056
4/27/2015,81.91000366,21.9279995,33.16249847,80.86856842,28.30599976
4/28/2015,80.68000031,21.46549988,32.63999939,80.43714142,28.21850014
4/29/2015,80.47000122,21.46850014,32.15999985,80.40714264,28.06949997
4/30/2015,78.76999664,21.0890007,31.28750038,79.5,27.43849945
5/1/2015,78.98999786,21.14349937,32.23749924,79.57571411,27.55800056
5/4/2015,78.80999756,21.15200043,32.17499924,79.27143097,27.6420002
5/5/2015,77.55999756,21.05949974,31.45000076,80.79285431,27.15200043
5/6/2015,78.09999847,20.95499992,31.25250053,80.07714081,26.75399971
5/7/2015,78.43000031,21.34399986,31.31500053,80.7485733,27.10199928
5/8/2015,78.51000214,21.68449974,31.90500069,82.08571625,27.44750023
5/11/2015,78.01000214,21.64249992,31.57999992,84.27857208,27.28899956
5/12/2015,77.45999908,21.5510006,31.46750069,83.37714386,26.93650055
5/13/2015,78.44000244,21.34350014,31.50250053,82.87285614,26.97450066
5/14/2015,81.37000275,21.61400032,32.23749924,83.83571625,27.45999908
5/15/2015,80.41999817,21.29999924,32.19250107,87.60713959,27.32449913
5/18/2015,80.87999725,21.26199913,32.54750061,88.26714325,27.33349991
5/19/2015,80.62999725,21.08550072,32.51750183,88.068573,27.4640007
5/20/2015,80.55000305,21.19300079,32.51499939,88.79000092,27.62549973
5/21/2015,80.48000336,21.5814991,32.84749985,89.00285339,27.84049988
5/22/2015,80.54000092,21.38150024,33.13499832,88.83856964,27.72599983
5/26/2015,79.33000183,21.27350044,32.40499878,87.99285889,27.35950089
5/27/2015,80.55000305,21.57099915,33.00999832,89.85713959,27.71249962
5/28/2015,80.15000153,21.32850075,32.94499969,89.50714111,27.70899963
5/29/2015,79.19000244,21.46150017,32.56999969,89.15142822,27.26600075
6/1/2015,80.29000092,21.54599953,32.63499832,89.00285339,27.46050072
6/2/2015,80.44000244,21.54949951,32.49000168,89.12999725,27.69750023
6/3/2015,82.44000244,21.8295002,32.52999878,88.80857086,27.76449966
6/4/2015,82.05000305,21.53899956,32.34000015,89.34857178,27.58449936
6/5/2015,82.13999939,21.34749985,32.16249847,90.45999908,27.47649956
6/8/2015,80.66999817,21.17499924,31.95000076,89.60428619,27.17399979
6/9/2015,80.66999817,21.27400017,31.85499954,92.44999695,27.1079998
6/10/2015,82.16000366,21.53849983,32.22000122,95.87142944,27.62999916
6/11/2015,81.83000183,21.64850044,32.14749908,95.09428406,27.50200081
6/12/2015,81.52999878,21.49600029,31.79249954,94.41857147,27.37350082
6/15/2015,80.70999908,21.18350029,31.72999954,93.431427,27.14999962
6/16/2015,81.05999756,21.36300087,31.89999962,95.27285767,27.24349976
6/17/2015,81.79000092,21.39049911,31.82500076,94.27143097,27.32999992
6/18/2015,82.91000366,21.96949959,31.96999931,94.74285889,27.80900002
6/19/2015,82.51000214,21.74600029,31.64999962,93.87142944,27.87599945
6/22/2015,84.73999786,21.81450081,31.90250015,96.41428375,27.98399925
6/23/2015,87.87999725,22.29949951,31.75749969,97.31285858,28.16950035
6/24/2015,88.86000061,22.04199982,32.02750015,96.94428253,27.92849922
6/25/2015,87.98000336,22.00499916,31.875,94.89142609,27.89749908
6/26/2015,88.01000214,21.90500069,31.6875,93.08856964,27.65299988
6/29/2015,85.80000305,21.49300003,31.13249969,92.23143005,27.0625
6/30/2015,85.76999664,21.7045002,31.35750008,93.84857178,27.00200081
7/1/2015,86.91000366,21.86949921,31.64999962,93.63571167,27.16500092
7/2/2015,87.29000092,21.88549995,31.61000061,94.04428864,27.36700058
7/6/2015,87.55000305,21.80200005,31.5,94.57142639,27.28100014
7/7/2015,87.22000122,21.83600044,31.42250061,94.09143066,27.50149918
7/8/2015,85.65000153,21.48500061,30.64249992,93.50714111,27.08499908
7/9/2015,85.87999725,21.71949959,30.01749992,95.72714233,27.23250008
7/10/2015,87.94999695,22.17550087,30.81999969,97.22856903,27.80550003
7/13/2015,90.09999847,22.7784996,31.41500092,101.0871429,28.58650017
7/14/2015,89.68000031,23.2784996,31.40250015,100.3714294,29.20899963
7/15/2015,89.76000214,23.05949974,31.70499992,98.12999725,29.19799995
7/16/2015,90.84999847,23.77400017,32.12749863,115.8099976,30.0890007
7/17/2015,94.97000122,24.15049934,32.40499878,114.7699966,34.98099899
7/20/2015,97.91000366,24.40500069,33.01750183,110.5500031,34.64199829
7/21/2015,98.38999939,24.39999962,32.6875,112.5100021,34.76750183
7/22/2015,97.04000092,24.41349983,31.30500031,111.5,34.75500107
7/23/2015,95.44000244,24.10899925,31.29000092,110.0999985,33.73649979
7/24/2015,96.94999695,26.47100067,31.125,109.3399963,32.73849869
7/27/2015,94.16999817,26.57049942,30.69249916,106.4300003,32.91350174
7/28/2015,95.29000092,26.30150032,30.84499931,106.9000015,32.98300171
7/29/2015,96.98999786,26.45000076,30.74749947,107.0800018,33.07149887
7/30/2015,95.20999908,26.83799934,30.59250069,111.5599976,33.22800064
7/31/2015,94.01000214,26.80750084,30.32500076,114.3099976,32.875
8/3/2015,94.13999939,26.75149918,29.61000061,112.5599976,33.23600006
8/4/2015,94.05999756,26.59499931,28.65999985,121.1500015,33.06399918
8/5/2015,96.44000244,26.85050011,28.85000038,123.7099991,33.66450119
8/6/2015,95.12000275,26.47299957,28.78249931,126.4499969,33.50749969
8/7/2015,94.30000305,26.13100052,28.87999916,123.5199966,33.2195015
8/10/2015,94.15000153,26.20000076,29.93000031,123.0299988,33.1570015
8/11/2015,93.62000275,26.37299919,28.37249947,122.7399979,34.51499939
8/12/2015,94.19000244,26.2954998,28.80999947,120.5100021,34.57350159
8/13/2015,93.43000031,26.4829998,28.78750038,123.7300034,34.32550049
8/14/2015,94.41999817,26.57600021,28.98999977,123.3899994,34.46849823
8/17/2015,93.93000031,26.76099968,29.29000092,125.3600006,34.70550156
8/18/2015,95.16999817,26.75099945,29.125,124.0500031,34.43650055
8/19/2015,95.30999756,26.64599991,28.75250053,122.0599976,34.70199966
8/20/2015,90.55999756,25.78899956,28.16250038,112.4899979,33.97399902
8/21/2015,86.05999756,24.7234993,26.44000053,103.9599991,32.20149994
8/24/2015,82.08999634,23.1685009,25.78000069,96.87999725,30.90550041
8/25/2015,83,23.31850052,25.93499947,101.5199966,30.62350082
8/26/2015,87.19000244,25.03849983,27.42250061,110.1299973,32.98699951
8/27/2015,89.73000336,25.9185009,28.22999954,117.6600037,33.39799881
8/28/2015,91.01000214,25.90049934,28.32250023,117.6299973,32.98450089
8/31/2015,89.43000031,25.64450073,28.19000053,115.0299988,32.39099884
9/1/2015,87.23000336,24.82699966,26.93000031,105.7900009,31.47800064
9/2/2015,89.88999939,25.52750015,28.08499908,105.4400024,32.24549866
9/3/2015,88.15000153,25.23600006,27.59250069,101.0599976,31.85250092
9/4/2015,88.26000214,24.95000076,27.31749916,98.79000092,31.44799995
9/8/2015,89.52999878,25.87700081,28.07749939,94.94999695,32.19400024
9/9/2015,90.44000244,25.84449959,27.53750038,99.18000031,32.17050171
9/10/2015,91.98000336,26.11199951,28.14249992,99.48000336,32.55400085
9/11/2015,92.05000305,26.47200012,28.55249977,97.51000214,32.76499939
9/14/2015,92.30999756,26.06900024,28.82749939,95.69000244,32.62350082
9/15/2015,92.90000153,26.11849976,29.06999969,99.16000366,33.25350189
9/16/2015,93.44999695,26.36949921,29.10250092,104.0800018,33.27600098
9/17/2015,94.33999634,26.94350052,28.47999954,104.2099991,33.58349991
9/18/2015,94.40000153,27.01300049,28.36249924,102.6200027,33.04600143
9/21/2015,95.55000305,27.41950035,28.80249977,100.3000031,33.34899902
9/22/2015,92.95999908,26.92000008,28.35000038,98.47000122,32.65999985
9/23/2015,93.97000122,26.80349922,28.57999992,98.06999969,32.66450119
9/24/2015,94.41000366,26.6875,28.75,103.7600021,32.74549866
9/25/2015,92.76999664,26.21249962,28.67749977,102.2399979,32.00749969
9/28/2015,89.20999908,25.20299911,28.11000061,99.47000122,31.21249962
9/29/2015,86.66999817,24.80349922,27.26499939,98.34999847,31.13050079
9/30/2015,89.90000153,25.59449959,27.57500076,103.2600021,31.9185009
10/1/2015,90.94999695,26.0359993,27.39500046,105.9800034,32.09999847
10/2/2015,92.06999969,26.62700081,27.59499931,106.1100006,32.84949875
10/5/2015,94.01000214,27.18400002,27.69499969,111.25,33.58399963
10/6/2015,92.80000305,26.87400055,27.82749939,108.3300018,33.58200073
10/7/2015,92.40000153,27.09700012,27.69499969,108.0999985,33.5
10/8/2015,92.47000122,26.65800095,27.375,114.9300003,33.34999847
10/9/2015,93.23999786,26.98999977,28.03000069,113.3300018,33.56200027
10/12/2015,94.26000214,27.5095005,27.89999962,113.4499969,33.82149887
10/13/2015,94.12000275,27.44499969,27.94750023,109.7300034,34.15850067
10/14/2015,94.06999969,27.24150085,27.55249977,110.2300034,34.02050018
10/15/2015,95.95999908,28.12199974,27.96500015,101.0899963,34.65100098
10/16/2015,97.54000092,28.53800011,27.76000023,98.98999786,34.76599884
10/19/2015,98.47000122,28.65749931,27.93250084,101.6900024,34.99750137
10/20/2015,97,28.04400063,28.44249916,98.98999786,34
10/21/2015,97.11000061,27.78849983,28.44000053,97.95999908,33.59000015
10/22/2015,99.66999817,28.19549942,28.875,97.31999969,34.05699921
10/23/2015,102.1900024,29.95149994,29.77000046,100.0400009,35.96649933
10/26/2015,103.7699966,30.43050003,28.81999969,103.0400009,36.55599976
10/27/2015,103.6999969,30.55050087,28.63750076,103.0699997,36.64099884
10/28/2015,104.1999969,30.85499954,29.81749916,105.8000031,36.84600067
10/29/2015,104.8799973,31.32749939,30.13249969,105.1200027,37.24250031
10/30/2015,101.9700012,31.29500008,29.875,108.3799973,36.86949921
11/2/2015,103.3099976,31.41749954,30.29500008,107.6399994,37.38700104
11/3/2015,102.5800018,31.26549911,30.64249992,109.7399979,37.44100189
11/4/2015,103.9400024,32.04750061,30.5,114.0500031,37.76549911
11/5/2015,108.7600021,32.78250122,30.22999954,113.5,38.03350067
11/6/2015,107.0999985,32.96849823,30.26499939,114.0599976,38.08000183
11/9/2015,106.4899979,32.7745018,30.14249992,109.8600006,37.73849869
11/10/2015,107.9100037,32.98400116,29.19249916,112.6999969,37.9129982
11/11/2015,109.0100021,33.66249847,29.02750015,112.8600006,38.26250076
11/12/2015,108.0199966,33.27999878,28.93000031,108.9199982,37.82649994
11/13/2015,103.9499969,32.11750031,28.08499908,103.6500015,37.00350189
11/16/2015,104.0400009,32.39049911,28.54500008,111.3499985,37.52099991
11/17/2015,105.1299973,32.16500092,28.42250061,117.0999985,37.29899979
11/18/2015,107.7699966,33.17699814,29.32250023,120.6299973,38.00049973
11/19/2015,106.2600021,33.06349945,29.69499969,120.2200012,37.99700165
11/20/2015,107.3199997,33.42250061,29.82500076,123.8399963,38.84999847
11/23/2015,106.9499969,33.94950104,29.4375,125.0299988,38.83499908
11/24/2015,105.7399979,33.55749893,29.71999931,123.3099976,38.48149872
11/25/2015,105.4100037,33.76699829,29.50749969,124.1600037,38.46300125
11/27/2015,105.4499969,33.6629982,29.45249939,125.4400024,38.5984993
11/30/2015,104.2399979,33.24000168,29.57500076,123.3300018,38.14250183
12/1/2015,107.1200027,33.95299911,29.33499908,125.3700027,39.1894989
12/2/2015,106.0699997,33.80049896,29.06999969,128.9299927,38.89250183
12/3/2015,104.3799973,33.3125,28.79999924,126.8099976,38.40999985
12/4/2015,106.1800003,33.63199997,29.75749969,130.9299927,38.96049881
12/7/2015,105.6100006,33.49150085,29.56999969,125.3600006,38.6495018
12/8/2015,106.4899979,33.86650085,29.55750084,126.9800034,38.75699997
12/9/2015,104.5999985,33.23949814,28.90500069,124.1999969,38.12749863
12/10/2015,105.4199982,33.11600113,29.04249954,122.9100037,38.0019989
12/11/2015,102.1200027,32.00749969,28.29500008,118.9100037,37.52099991
12/14/2015,104.6600037,32.89550018,28.12000084,120.6699982,38.1269989
12/15/2015,104.5500031,32.93199921,27.62249947,118.5999985,38.00450134
12/16/2015,106.7900009,33.78850174,27.83499908,122.6399994,38.82949829
12/17/2015,106.2200012,33.53250122,27.24500084,122.5100021,38.49150085
12/18/2015,104.0400009,33.20700073,26.50749969,118.0199966,37.84249878
12/21/2015,104.7699966,33.2254982,26.83250046,116.6299973,38.04000092
12/22/2015,105.5100021,33.15750122,26.80750084,116.2399979,38.35649872
12/23/2015,104.6299973,33.18500137,27.15250015,118.1600037,38.42549896
12/24/2015,105.0199966,33.13949966,27.00749969,117.3300018,38.29199982
12/28/2015,105.9300003,33.75999832,26.70499992,117.1100006,39.11199951
12/29/2015,107.2600021,34.69850159,27.18499947,119.1200027,39.69800186
12/30/2015,106.2200012,34.45349884,26.82999992,116.7099991,39.51499939
12/31/2015,104.6600037,33.79449844,26.31500053,114.3799973,38.90050125
1/4/2016,102.2200012,31.84950066,26.33749962,109.9599991,37.97200012
1/5/2016,102.7300034,31.68950081,25.67749977,107.6600037,38.07649994
1/6/2016,102.9700012,31.63249969,25.17499924,117.6800003,37.96649933
1/7/2016,97.91999817,30.39699936,24.11249924,114.5599976,37.04999924
1/8/2016,97.33000183,30.35250092,24.23999977,111.3899994,36.54550171
1/11/2016,97.51000214,30.88699913,24.63249969,114.9700012,36.6534996
1/12/2016,99.37000275,30.89450073,24.98999977,116.5800018,37.26699829
1/13/2016,95.44000244,29.09049988,24.34749985,106.5599976,35.97850037
1/14/2016,98.37000275,29.64999962,24.87999916,107.0599976,36.56949997
1/15/2016,94.97000122,28.50900078,24.28249931,104.0400009,35.5245018
1/19/2016,95.26000214,28.72400093,24.16500092,107.8899994,35.95399857
1/20/2016,94.34999847,28.58849907,24.19750023,107.7399979,35.9280014
1/21/2016,94.16000366,28.75099945,24.07500076,102.3499985,36.33349991
1/22/2016,97.94000244,29.81900024,25.35499954,100.7200012,37.27299881
1/25/2016,97.01000214,29.82649994,24.86000061,99.12000275,36.68099976
1/26/2016,97.33999634,30.0625,24.99749947,97.83000183,36.6894989
1/27/2016,94.44999695,29.16749954,23.35499954,91.15000153,35.87900162
1/28/2016,109.1100006,31.76749992,23.52249908,94.41000366,37.41500092
1/29/2016,112.2099991,29.35000038,24.33499908,91.83999634,38.06750107
2/1/2016,115.0899963,28.7404995,24.10750008,94.08999634,38.53850174
2/2/2016,114.6100006,27.60499954,23.62000084,91.48999786,39.04550171
2/3/2016,112.6900024,26.55349922,24.08749962,90.73999786,37.46900177
2/4/2016,110.4899979,26.81299973,24.14999962,89.70999908,36.50149918
2/5/2016,104.0699997,25.10650063,23.50499916,82.79000092,35.18799973
2/8/2016,99.75,24.40500069,23.75250053,83.31999969,35.20800018
2/9/2016,99.54000092,24.10350037,23.74749947,86.12999725,35.05099869
2/10/2016,101,24.52400017,23.56749916,88.44999695,35.34249878
2/11/2016,101.9100037,25.19099998,23.42499924,86.34999847,35.31800079
2/12/2016,102.0100021,25.35400009,23.49749947,87.40000153,35.3445015
2/16/2016,101.6100006,26.05500031,24.15999985,89.05000305,35.88199997
2/17/2016,105.1999969,26.70499992,24.53000069,94.76000214,36.5984993
2/18/2016,103.4700012,26.25,24.06500053,90.48999786,35.87549973
2/19/2016,104.5699997,26.74500084,24.01000023,89.23000336,36.10549927
2/22/2016,107.1600037,27.97500038,24.21999931,91.93000031,36.45249939
2/23/2016,105.4599991,27.64699936,23.67250061,89.12000275,35.86449814
2/24/2016,106.8799973,27.70199966,24.02499962,91.61000061,36.04499817
2/25/2016,108.0699997,27.75749969,24.19000053,94.52999878,36.45600128
2/26/2016,107.9199982,27.7614994,24.22750092,94.79000092,36.24300003
2/29/2016,106.9199982,27.62599945,24.17250061,93.41000366,35.86100006
3/1/2016,109.8199997,28.95199966,25.13249969,98.30000305,37.10850143
3/2/2016,109.9499969,29.01049995,25.1875,97.61000061,36.97399902
3/3/2016,109.5800018,28.87450027,25.375,97.93000031,36.57949829
3/4/2016,108.3899994,28.75699997,25.75250053,101.5800018,36.51100159
3/7/2016,105.7300034,28.13999939,25.46750069,95.48999786,35.63999939
3/8/2016,105.9300003,28.01300049,25.25749969,96.23000336,35.67649841
3/9/2016,107.5100021,27.9734993,25.28000069,98,36.27050018
3/10/2016,107.3199997,27.94650078,25.29249954,97.36000061,36.60850143
3/11/2016,109.4100037,28.48049927,25.56500053,97.66000366,37.24349976
3/14/2016,109.8899994,28.6685009,25.62999916,98.12999725,37.51200104
3/15/2016,110.6699982,28.85099983,26.14500046,97.86000061,37.5284996
3/16/2016,112.1800003,28.71349907,26.49250031,99.34999847,37.86800003
3/17/2016,111.0199966,27.97200012,26.45000076,99.72000122,37.92399979
3/18/2016,111.4499969,27.60400009,26.47999954,101.1200027,37.77050018
3/21/2016,111.8499985,27.6989994,26.47750092,101.0599976,38.10800171
3/22/2016,112.25,28.02400017,26.68000031,99.83999634,38.00249863
3/23/2016,112.5400009,28.48150063,26.53249931,99.58999634,37.87799835
3/24/2016,113.0500031,29.14749908,26.41749954,98.36000061,37.74200058
3/28/2016,113.6900024,28.99349976,26.29750061,101.2099991,37.66400146
3/29/2016,116.1399994,29.69300079,26.92000008,104.1299973,38.29449844
3/30/2016,114.6999969,29.93449974,27.38999939,102.1900024,38.41699982
3/31/2016,114.0999985,29.68199921,27.24749947,102.2300034,38.14500046
4/1/2016,116.0599976,29.92499924,27.49749947,105.6999969,38.48350143
4/4/2016,112.5500031,29.65950012,27.78000069,104.3499985,38.25600052
4/5/2016,112.2200012,29.30699921,27.45249939,104.9400024,37.92850113
4/6/2016,113.7099991,30.10400009,27.73999977,104.8300018,38.4034996
4/7/2016,113.6399994,29.57150078,27.13500023,104.4499969,38.00600052
4/8/2016,110.6299973,29.72999954,27.16500092,103.8099976,37.9734993
4/11/2016,108.9899979,29.79649925,27.25499916,102.6800003,37.8769989
4/12/2016,110.6100006,30.15850067,27.61000061,106.9800034,38.2159996
4/13/2016,110.5100021,30.74099922,28.01000023,109.6500015,38.59550095
4/14/2016,110.8399963,31.03750038,28.02499962,110.4199982,38.76950073
4/15/2016,109.6399994,31.29450035,27.46249962,111.5100021,39
4/18/2016,110.4499969,31.76749992,26.87000084,108.4000015,39.38399887
4/19/2016,112.2900009,31.39500046,26.72750092,94.33999634,38.8125
4/20/2016,112.4199982,31.64949989,26.78249931,96.76999664,38.74599838
4/21/2016,113.4400024,31.54999924,26.49250031,94.98000336,39
4/22/2016,110.5599976,31.02499962,26.42000008,95.90000153,36.88850021
4/25/2016,110.0999985,31.30999947,26.27000046,93.55999756,37.11050034
4/26/2016,108.7600021,30.84399986,26.08749962,92.43000031,36.26850128
4/27/2016,108.8899994,30.32850075,24.45499992,91.04000092,36.07300186
4/28/2016,116.7300034,30.10000038,23.70750046,90.27999878,35.25299835
4/29/2016,117.5800018,32.97949982,23.43499947,90.02999878,35.39400101
5/2/2016,118.5699997,34.19250107,23.40999985,93.11000061,35.72050095
5/3/2016,117.4300003,33.56600189,23.79500008,91.54000092,35.42200089
5/4/2016,118.0599976,33.54499817,23.54750061,90.79000092,35.56850052
5/5/2016,117.8099976,32.95449829,23.30999947,89.37000275,35.73550034
5/6/2016,119.4899979,33.69749832,23.18000031,90.83999634,36.25899887
5/9/2016,119.2399979,33.98749924,23.19750023,90.54000092,36.45650101
5/10/2016,120.5,35.1534996,23.35499954,92.88999939,36.96900177
5/11/2016,119.5199966,35.66149902,23.12750053,90.01999664,36.52750015
5/12/2016,120.2799988,35.89649963,22.58499908,87.73999786,36.4034996
5/13/2016,119.8099976,35.49599838,22.62999916,87.87999725,36.24150085
5/16/2016,118.6699982,35.53300095,23.46999931,89.12000275,36.51499939
5/17/2016,117.3499985,34.76350021,23.37249947,88.62999725,36.0094986
5/18/2016,117.6500015,34.87250137,23.63999939,90.5,36.0890007
5/19/2016,116.8099976,34.92599869,23.54999924,89.55000305,35.76549911
5/20/2016,117.3499985,35.13999939,23.80500031,92.48999786,36.08549881
5/23/2016,115.9700012,34.83750153,24.10750008,94.88999939,35.86249924
5/24/2016,117.6999969,35.20999908,24.47500038,97.88999939,36.6515007
5/25/2016,117.8899994,35.41749954,24.90500069,100.1999969,36.90499878
5/26/2016,119.4700012,35.74549866,25.10250092,102.8099976,36.8465004
5/27/2016,119.3799973,35.61199951,25.08749962,103.3000031,37.38000107
5/31/2016,118.8099976,36.13949966,24.96500015,102.5699997,37.44250107
6/1/2016,118.7799988,35.97200012,24.61499977,101.5100021,37.42300034
6/2/2016,118.9300003,36.41199875,24.43000031,101.25,37.21350098
6/3/2016,118.4700012,36.27700043,24.47999954,99.58999634,36.79299927
6/6/2016,118.7900009,36.33649826,24.65749931,100.7399979,36.50299835
6/7/2016,117.7600021,36.18700027,24.75749969,99.88999939,36.55450058
6/8/2016,118.3899994,36.33200073,24.73500061,97.86000061,37.14649963
6/9/2016,118.5599976,36.38249969,24.91250038,97.08999634,37.12599945
6/10/2016,116.6200027,35.89550018,24.70750046,93.75,36.65950012
6/13/2016,113.9499969,35.76200104,24.33499908,93.84999847,36.59400177
6/14/2016,114.9400024,35.96500015,24.36499977,94.12000275,36.66249847
6/15/2016,114.5999985,35.71300125,24.28499985,94.29000092,36.60950089
6/16/2016,114.3899994,35.87549973,24.38750076,95.44000244,36.21250153
6/17/2016,113.0199966,35.31949997,23.83250046,94.44999695,35.21250153
6/20/2016,113.3700027,35.70050049,23.77499962,93.80000305,35.30649948
6/21/2016,114.3799973,35.79100037,23.97750092,90.98999786,35.44400024
6/22/2016,113.9100037,35.52999878,23.88750076,90.01000214,35.52349854
6/23/2016,115.0800018,36.10400009,24.02499962,91.66000366,35.74349976
6/24/2016,112.0800018,34.94800186,23.35000038,88.44000244,34.25999832
6/27/2016,108.9700012,34.56800079,23.01000023,85.33000183,34.05699921
6/28/2016,112.6999969,35.39749908,23.39749908,87.97000122,34.56299973
6/29/2016,114.1600037,35.77999878,23.60000038,91.05999756,34.7594986
6/30/2016,114.2799988,35.78099823,23.89999962,91.48000336,35.17649841
7/1/2016,114.1900024,36.2840004,23.97249985,96.66999817,35.51250076
7/5/2016,114.1999969,36.40499878,23.74749947,97.91000366,35.24449921
7/6/2016,116.6999969,36.88050079,23.88249969,94.59999847,35.44850159
7/7/2016,115.8499985,36.82849884,23.98500061,95.09999847,35.36299896
7/8/2016,117.2399979,37.29050064,24.17000008,97.05999756,35.88899994
7/11/2016,117.8700027,37.68899918,24.24500084,94.66999817,36.36000061
7/12/2016,117.9300003,37.41049957,24.35499954,95.97000122,36.62549973
7/13/2016,116.7799988,37.13150024,24.21750069,96.43000031,36.47399902
7/14/2016,117.2900009,37.06000137,24.69750023,98.01999664,36.79000092
7/15/2016,116.8600006,36.77199936,24.69499969,98.38999939,36.78150177
7/18/2016,119.3700027,36.80350113,24.95750046,98.80999756,37.65999985
7/19/2016,120.6100006,36.99750137,24.96750069,85.83999634,37.67050171
7/20/2016,121.9199982,37.2859993,24.98999977,87.91000366,37.85400009
7/21/2016,120.6100006,37.2215004,24.85750008,85.98999786,37.72050095
7/22/2016,121,37.24300003,24.66500092,85.88999939,37.9640007
7/25/2016,121.6299973,36.98049927,24.33499908,87.66000366,37.87599945
7/26/2016,121.2200012,36.77949905,24.16749954,91.41000366,37.88249969
7/27/2016,123.3399963,36.83349991,25.73749924,92.04000092,38.0984993
7/28/2016,125,37.63050079,26.08499908,91.65000153,38.29199982
7/29/2016,123.9400024,37.94049835,26.05249977,91.25,39.56700134
8/1/2016,124.3099976,38.38700104,26.51250076,94.37000275,40.04700089
8/2/2016,123.0899963,38.02899933,26.12000084,93.55999756,40.00600052
8/3/2016,122.5100021,37.73199844,26.44750023,93.09999847,39.94599915
8/4/2016,124.3600006,38.03850174,26.46750069,93.44000244,39.86249924
8/5/2016,125.1500015,38.29899979,26.87000084,97.02999878,40.3465004
8/8/2016,125.2600021,38.32799911,27.09250069,95.11000061,40.26150131
8/9/2016,125.0599976,38.41550064,27.20249939,93.98999786,40.37400055
8/10/2016,124.8799973,38.4280014,27,93.93000031,40.42449951
8/11/2016,124.9000015,38.56200027,26.98250008,95.88999939,40.40999985
8/12/2016,124.8799973,38.62799835,27.04500008,96.58999634,40.35250092
8/15/2016,123.9000015,38.42449951,27.37000084,95.30999756,40.29800034
8/16/2016,123.3000031,38.20199966,27.34499931,95.12000275,40.05950165
8/17/2016,124.3700027,38.23149872,27.30500031,96.37000275,40.27099991
8/18/2016,123.9100037,38.22299957,27.27000046,96.16000366,40.13750076
8/19/2016,123.5599976,37.8655014,27.34000015,95.87000275,39.98249817
8/22/2016,124.1500015,37.97399902,27.12750053,95.26000214,39.84749985
8/23/2016,124.3700027,38.12250137,27.21249962,95.94000244,39.82949829
8/24/2016,123.4800034,37.86249924,27.00749969,95.18000031,39.68000031
8/25/2016,123.8899994,37.96099854,26.89249992,97.31999969,39.56499863
8/26/2016,124.9599991,38.45000076,26.73500061,97.58000183,39.6609993
8/29/2016,126.5400009,38.5644989,26.70499992,97.30000305,39.79100037
8/30/2016,125.8399963,38.37900162,26.5,97.44999695,39.59600067
8/31/2016,126.1200027,38.45800018,26.52499962,97.44999695,39.49250031
9/1/2016,126.1699982,38.53099823,26.68250084,97.37999725,39.56999969
9/2/2016,126.5100021,38.62200165,26.93250084,97.37999725,39.84349823
9/6/2016,129.7299957,39.44350052,26.92499924,100.0899963,40.40100098
9/7/2016,131.0500031,39.22399902,27.09000015,99.15000153,40.3995018
9/8/2016,130.2700043,39.20299911,26.37999916,99.66000366,40.14199829
9/9/2016,127.0999985,38.00699997,25.78249931,96.5,39.42399979
9/12/2016,128.6900024,38.57450104,26.36000061,99.05000305,39.94100189
9/13/2016,127.2099991,38.05049896,26.98749924,96.08999634,39.43600082
9/14/2016,127.7699966,38.05450058,27.94249916,97.01000214,39.52299881
9/15/2016,128.3500061,38.48450089,28.89249992,97.33999634,40.06150055
9/16/2016,129.0700073,38.92599869,28.72999954,99.48000336,39.89849854
9/19/2016,128.6499939,38.75500107,28.39500046,98.05999756,39.76950073
9/20/2016,128.6399994,39.01100159,28.39249992,98.25,39.98899841
9/21/2016,129.9400024,39.48699951,28.38750076,94.87999725,40.25149918
9/22/2016,130.0800018,40.23500061,28.65500069,95.83000183,40.79750061
9/23/2016,127.9599991,40.28749847,28.17749977,95.94000244,40.7480011
9/26/2016,127.3099976,39.95800018,28.21999931,94.55999756,40.13249969
9/27/2016,128.6900024,40.80550003,28.27249908,97.06999969,40.53649902
9/28/2016,129.2299957,41.43600082,28.48749924,97.48000336,40.50299835
9/29/2016,128.0899963,41.45249939,28.04500008,96.66999817,40.13199997
9/30/2016,128.2700043,41.8655014,28.26250076,98.55000305,40.20299911
10/3/2016,128.7700043,41.8370018,28.12999916,102.6299973,40.01900101
10/4/2016,128.1900024,41.70149994,28.25,102.3399963,40.13949966
10/5/2016,128.4700012,42.2179985,28.26250076,106.2799988,40.06150055
10/6/2016,128.7400055,42.08300018,28.47249985,105.0699997,40.15399933
10/7/2016,128.9900055,41.9715004,28.51499939,104.8199997,40.03549957
10/10/2016,130.2400055,42.08549881,29.01250076,103.3300018,40.70849991
10/11/2016,128.8800049,41.54999924,29.07500076,100.5899963,40.47850037
10/12/2016,129.0500031,41.70449829,29.33499908,99.5,40.58850098
10/13/2016,127.8199997,41.4640007,29.24500084,100.2300034,40.20399857
10/14/2016,127.8799973,41.14799881,29.40749931,101.4700012,40.22999954
